step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
245.0,104,1568.0,5.333333333333333,5.385648162342443,13,2307.0,0.1988529197569655,1,6.0,0.5807666572376733,6,54.0,0.4059458613733057,1,26.0,0.685499122576179,30,2067.0,0.05396908452806704,0,4.0,0.7946491528061849,6,28.0,0.47862659106611666,4,34.0,0.5543341283036811,0,0.0,0.9530275597635142,1,5.0,0.47475455431241775,17,2294.0,0.20442591981387664,0,8.0,0.91718000128421,6,57.0,0.4136135854513234,0,4.0,0.8145996109066272,17,2050.0,0.09376943155789229,2,59.0,0.6499196236546267,104,9003.0
250.0,88,1146.0,3.8716216216216215,5.412192109928227,14,2374.0,0.19012502607453208,0,4.0,0.4324578977972173,6,86.0,0.17388234550768897,1,31.0,0.0,23,1784.0,0.18451172715574568,0,4.0,0.8483234975138093,6,58.0,0.45729683452749825,1,22.0,0.5330496379550442,0,4.0,0.6256809667100349,2,9.0,0.36348938342845505,15,2376.0,0.2690600847958402,0,0.0,0.6816373353125231,6,87.0,0.5279820603606311,0,4.0,0.9244028757615238,14,2107.0,0.08171248971323931,0,4.0,0.44664746855741544,88,8954.0
255.0,100,1071.0,3.57,5.523631291699836,20,2460.0,0.11997746579621978,2,5.0,0.568257765745816,6,118.0,0.501112497122065,1,36.0,0.5512241590722164,17,1875.0,0.19940127878527458,0,4.0,0.6349627082380721,6,88.0,0.47418517275310795,2,17.0,0.42484750297856966,2,10.0,0.7384953536773727,4,19.0,0.3502880106893892,15,2447.0,0.22780965289505473,4,10.0,0.32288463871775663,6,113.0,0.35207460297351356,0,0.0,0.847498536595676,15,2174.0,0.15490906069709776,0,0.0,0.8451539186531962,100,9376.0
260.0,104,1119.0,3.7176079734219267,5.089573570851685,27,2584.0,0.0891160647230554,1,4.0,0.5240891094250003,6,148.0,0.5711443534498968,0,0.0,0.9368079489638244,13,1945.0,0.10443512348465896,4,10.0,0.3213556767508679,0,66.0,0.5199884503840594,2,27.0,0.3559585561234998,0,4.0,0.7487512980374027,0,14.0,0.46547251677533347,21,2541.0,0.16875808162908323,1,12.0,0.19564393862163773,8,153.0,0.11777209629769264,0,2.0,0.43615154938237166,20,2266.0,0.19120744326057282,1,2.0,0.7948427435707498,104,9778.0
265.0,120,1297.0,4.381756756756757,4.910886658463638,28,2442.0,0.10782528872932484,1,9.0,0.6440966233559031,9,185.0,0.3171082428420368,0,0.0,0.6306099059921534,15,2009.0,0.12625720605103052,1,14.0,0.6044782218661957,2,8.0,0.4231565032174676,2,41.0,0.6052560156769538,3,10.0,0.49754826944342634,0,0.0,0.76681090090816,29,2672.0,0.10030834747664012,1,10.0,0.686474327682237,2,123.0,0.6103939652791436,0,6.0,0.697916270516832,26,2386.0,0.15308954233561883,1,7.0,0.5784012380942062,120,9922.0
270.0,147,1722.0,5.979166666666667,4.8860952254496635,24,1917.0,0.145824017458248,1,14.0,0.7834568230214185,13,247.0,0.09031557259413317,4,9.0,0.103790211967474,23,2106.0,0.17040792699665314,1,6.0,0.7687242389225079,0,11.0,0.631521545573685,2,51.0,0.6748193998479743,6,34.0,0.322920752118004,0,0.0,0.9472126296294072,35,2832.0,0.0007054274637647673,0,4.0,0.8603910605042789,0,22.0,0.7669944841703048,0,6.0,0.8693745966465979,36,2547.0,0.1520993986168977,2,5.0,0.13027914247893746,147,9811.0
275.0,147,2232.0,7.72318339100346,4.490289115670593,17,2009.0,0.1753563586815833,1,19.0,0.8135492248510481,13,312.0,0.12107093891752542,0,15.0,0.3392366741080839,30,2237.0,0.14093025571333176,1,11.0,0.5601557614428468,3,6.0,0.49776488438829447,0,4.0,0.1822397351901203,6,64.0,0.32167237106962987,0,0.0,0.9494045308309014,36,3014.0,0.010275618155251052,0,0.0,0.8543783181804618,2,15.0,0.40619740233852686,0,4.0,0.7919794549230906,36,2726.0,0.0920036993868773,2,15.0,0.5666894716404215,147,10451.0
280.0,138,2308.0,7.797297297297297,4.78541677375911,14,2081.0,0.19653543408586685,2,26.0,0.4470660408645422,13,377.0,0.2963290825046301,0,0.0,0.9153183496869377,36,2408.0,0.09524354008632611,2,4.0,0.12821150726644032,5,32.0,0.3584029904594927,0,4.0,0.7468207821694495,0,49.0,0.5010261464543668,0,2.0,0.8521202501036452,30,2889.0,0.14522460457992312,0,4.0,0.7519454428148544,5,38.0,0.34489088135267143,1,6.0,0.577553707716068,30,2626.0,0.02941456773371238,0,6.0,0.7892114496387,138,10552.0
285.0,126,2160.0,7.397260273972603,5.171262342957843,10,1874.0,0.1922839355347089,8,59.0,0.2893846881456504,14,446.0,0.29798223524799433,0,0.0,0.7418796736498596,36,2588.0,0.026261435966030852,2,16.0,0.6181948783566443,1,28.0,0.2788490201686932,0,8.0,0.844501725430646,1,3.0,0.49842779684379274,0,4.0,0.8969444231345726,22,2336.0,0.1933025470226987,0,4.0,0.8737614411304303,0,25.0,0.45172842807187086,6,29.0,0.363369801044303,26,2153.0,0.06292921294869865,0,4.0,0.9019369414803955,126,9577.0
290.0,111,1972.0,6.684745762711865,5.311985836834527,9,1436.0,0.24200812426681861,8,99.0,0.5031983151207106,14,516.0,0.14477864654739359,3,10.0,0.348169145899994,31,2503.0,0.03964974664804053,0,6.0,0.8527697494353708,4,20.0,0.5271819890584726,0,4.0,0.8437110588205184,3,16.0,0.43905652445201737,0,4.0,0.9098836370358342,15,2284.0,0.1471390500286437,0,4.0,0.8429938313909852,1,3.0,0.01009759224057529,7,65.0,0.5167572942552875,16,2238.0,0.13336509223123663,0,4.0,0.8572704652614206,111,9212.0
295.0,84,1518.0,5.145762711864407,5.142749170200789,3,1222.0,0.24923798812414247,8,139.0,0.4627059257960167,14,588.0,0.036772537596119516,3,21.0,0.2086674250129766,23,2143.0,0.15495170292602597,0,4.0,0.846274576159918,0,15.0,0.5541703487604429,0,8.0,0.7199984285885133,0,11.0,0.5385925624089604,1,7.0,0.5262502487052645,10,2347.0,0.12598145420135304,2,5.0,0.5715164379347203,0,2.0,0.8453883265077538,7,100.0,0.4854560241304972,12,2294.0,0.21792174813867615,1,5.0,0.399242599724378,84,8911.0
300.0,79,991.0,3.359322033898305,5.296367288902225,6,1248.0,0.20704087320329023,12,189.0,0.1644701874677551,8,519.0,0.17535331180389857,0,11.0,0.44731616352048076,14,1647.0,0.22380371605622093,0,4.0,0.8794793041805354,1,6.0,0.5990048937803586,0,4.0,0.7564845908502578,0,0.0,0.853670120766352,1,8.0,0.4067835168281135,13,2404.0,0.24281500397140812,0,6.0,0.49054085752944865,0,4.0,0.876701762873561,4,91.0,0.17816364412762697,15,2359.0,0.19832019192958622,5,27.0,0.1116913559262982,79,8527.0
305.0,93,889.0,2.914754098360656,5.598225339328232,14,1298.0,0.2119308043542914,16,262.0,0.19370052496946238,0,286.0,0.3854001870069569,1,11.0,0.4987159282204183,6,1569.0,0.3011075655026475,0,4.0,0.5357841337954582,1,11.0,0.39269955498550785,0,4.0,0.89510968897082,0,0.0,0.9546186468904888,2,11.0,0.5334960804894208,20,2493.0,0.2140322698447297,2,10.0,0.671137896279368,1,5.0,0.6697762400731648,3,46.0,0.25922761756837565,20,2449.0,0.06292662233253171,7,60.0,0.3556505359347622,93,8519.0
310.0,126,1270.0,4.110032362459547,4.740123740179451,20,1381.0,0.15004903441204834,16,342.0,0.192018394020671,2,288.0,0.3279756609966868,6,36.0,0.45996723515698906,7,1593.0,0.2965380017961411,6,23.0,0.06810768900865226,1,16.0,0.5431168771318465,0,0.0,0.5584696300699828,0,0.0,0.9570216289522825,0,3.0,0.6210136614503988,26,2607.0,0.1583588894911645,1,2.0,0.5183202102877329,6,24.0,0.5250206373738892,1,29.0,0.1863985739429114,27,2570.0,0.08384345945768275,7,95.0,0.41714647429723617,126,9009.0
315.0,153,1580.0,5.231788079470198,4.405083776859061,27,1501.0,0.08878525242913042,11,325.0,0.21366043563459708,8,316.0,0.4368667023023397,1,33.0,0.4764055025470796,14,1648.0,0.22677233554122805,12,71.0,0.23459848829527494,0,0.0,0.9365518209139513,0,4.0,0.4019016487520166,0,2.0,0.8060053545478211,0,0.0,0.898451746918454,32,2762.0,0.09943096754767625,3,12.0,0.2735374402829058,6,54.0,0.4194707448603419,4,36.0,0.5140022168882072,28,2427.0,0.1676343074181215,7,128.0,0.1480677681293147,153,9319.0
320.0,146,1714.0,5.771043771043771,4.257018811818409,27,1397.0,0.0977892292190381,3,223.0,0.3629927511294168,8,356.0,0.4058587462112211,5,20.0,0.4188794186368745,20,1734.0,0.0773123562945048,12,131.0,0.3139391359296613,0,0.0,0.811948836799998,0,6.0,0.8428443118891991,0,4.0,0.7797351154412261,0,0.0,0.9194192955790434,36,2941.0,0.050642149606760306,0,10.0,0.1309076373795241,1,49.0,0.33358157361509233,4,58.0,0.5837476277690179,23,2007.0,0.214166451739331,7,169.0,0.39868639726121086,146,9105.0
325.0,138,1856.0,6.125412541254126,4.54721447034163,24,1002.0,0.16427500751626473,3,193.0,0.5084945434483713,8,396.0,0.19026629099795384,1,19.0,0.5799767144962131,26,1856.0,0.04158140125289356,12,191.0,0.1899784503633795,0,0.0,0.9425293805563995,0,6.0,0.9064555524041227,3,9.0,0.723207700712655,0,0.0,0.952571382992867,31,2795.0,0.026320181060160933,0,8.0,0.4411190202413482,2,15.0,0.42370823262592955,4,76.0,0.6646972109309799,17,2102.0,0.1524033157437885,7,204.0,0.5002304312010635,138,8872.0
330.0,131,1791.0,5.930463576158941,4.3514582936160515,14,993.0,0.2035297098582489,8,215.0,0.39393481303759936,8,438.0,0.04927835840831481,4,17.0,0.3841700066447148,32,2006.0,0.1343792529420115,12,251.0,0.0,0,0.0,0.9266560264879405,1,3.0,0.4246046832431516,1,7.0,0.4569520774073339,0,0.0,0.9393605428183186,24,2335.0,0.08716360577282993,0,8.0,0.8503601755872033,2,11.0,0.17788516915481595,1,43.0,0.6674036396469035,14,2177.0,0.1091266363853947,10,245.0,0.29286010270195184,131,8749.0
335.0,124,1698.0,5.47741935483871,4.648710569415175,12,1054.0,0.20555421841851254,13,270.0,0.1881516845773113,2,340.0,0.41302918240874786,1,21.0,0.17190801480188847,30,1904.0,0.1920446476237419,12,315.0,0.20791194788276107,0,0.0,0.7632474774571749,1,8.0,0.0,5,19.0,0.3819942869059991,0,0.0,0.7712604096701416,16,2140.0,0.23185366862952847,0,8.0,0.927991894254709,2,23.0,0.6443678247212022,2,10.0,0.44855707425507535,15,2246.0,0.08011549888759845,13,306.0,0.0633253725330579,124,8664.0
340.0,111,1421.0,4.55448717948718,4.907136175620762,9,924.0,0.23699231207740132,17,353.0,0.22738351637594373,0,105.0,0.7460880272664271,0,10.0,0.6118818460085091,24,1543.0,0.15883796982192175,6,296.0,0.49875577864219084,3,9.0,0.13837200852145173,0,4.0,0.8343297863832321,0,20.0,0.5007922399326901,1,5.0,0.7677637943867985,13,2208.0,0.262386272009746,1,3.0,0.6435947309125442,0,4.0,0.9195240585786781,1,11.0,0.39575704898725655,23,2346.0,0.08307547177518171,13,371.0,0.11242669394031776,111,8212.0
345.0,106,1107.0,3.6176470588235294,4.643375285233413,5,657.0,0.23134239116843494,17,438.0,0.3235963999149909,2,108.0,0.23201176750065608,0,8.0,0.8992719817516422,19,1638.0,0.09162362232786499,0,178.0,0.45369152466256146,0,16.0,0.5687669031139585,0,2.0,0.7807347168889873,2,7.0,0.4243232331602144,1,14.0,0.7788699159069293,14,2265.0,0.17285306227459563,5,15.0,0.3451414799122735,1,6.0,0.26920405408388987,2,15.0,0.6212805887200097,31,2484.0,0.12099920240979295,7,326.0,0.39763669077397656,106,8177.0
350.0,108,1209.0,3.8380952380952382,4.694061632314635,6,674.0,0.19437282198021288,18,524.0,0.21350359222354143,2,122.0,0.6153636537067595,1,10.0,0.5386258474097362,12,1705.0,0.1534246643615257,3,156.0,0.19476296775901017,0,2.0,0.8534336652216585,0,0.0,0.7868743394612537,0,5.0,0.5422626755486217,1,19.0,0.8644164706858576,20,2352.0,0.09091581538289661,7,47.0,0.40617816285953484,0,9.0,0.22921959698710595,2,9.0,0.6059173579136892,36,2647.0,0.15027546648269613,0,109.0,0.560417041406388,108,8390.0
355.0,128,1470.0,4.468085106382978,4.52176479864687,11,718.0,0.17422841713835505,23,627.0,0.16942423603419912,2,132.0,0.7330653429377046,0,9.0,0.15908356755531847,14,1770.0,0.1517812115684157,10,191.0,0.07284855316703563,1,3.0,0.49763445198993495,0,0.0,0.6851717010214778,0,0.0,0.9456697290811007,0,2.0,0.6126306611548807,26,2469.0,0.14662020916155616,2,47.0,0.3788760042862272,1,12.0,0.6707889574335647,4,21.0,0.33608264322913356,31,2494.0,0.11265138120715143,3,117.0,0.20675611700136565,128,8612.0
360.0,156,1832.0,5.585365853658536,4.272698391808652,15,781.0,0.1573115687664383,23,742.0,0.11065727773119685,3,143.0,0.5112421432443895,6,24.0,0.000811398764698534,15,1608.0,0.0685445860323982,11,250.0,0.3107907577084425,5,17.0,0.008979108080073895,2,2.0,0.007555820870372948,0,0.0,0.6762074976357996,2,7.0,0.5359086568569839,32,2617.0,0.15201690373055993,5,23.0,0.43523886948437135,1,17.0,0.8228387750302695,6,45.0,0.007550345594056409,24,1879.0,0.06825952221688775,6,141.0,0.4536579628870233,156,8296.0
365.0,156,2200.0,6.918238993710692,4.095615254848577,22,877.0,0.13329664361796523,23,857.0,0.11086947414204683,8,170.0,0.2947384289292245,6,56.0,0.07328624877376612,13,1290.0,0.10870684106128178,11,305.0,0.4979317072919518,7,50.0,0.347644447336492,3,17.0,3.56063842973277e-05,3,8.0,0.5491328947644418,0,3.0,0.5799276065299525,36,2786.0,0.11089855174734628,0,15.0,0.6017132162605098,1,18.0,0.8079103875360197,1,40.0,0.18724649474489483,16,1973.0,0.15974691265566415,6,175.0,0.3905637055376549,156,8640.0
370.0,138,2023.0,6.381703470031546,4.1490306763525355,28,1009.0,0.1025106354101774,17,818.0,0.1709484598503493,9,215.0,0.4014931281948659,0,48.0,0.575523709249012,14,1251.0,0.2195393923418681,12,361.0,0.335202333188221,7,85.0,0.4311502128311248,0,12.0,0.33154827860046543,0,8.0,0.5959457591408174,0,0.0,0.9069753246848717,34,2623.0,0.09747456043158705,0,2.0,0.7199572050605682,1,27.0,0.29802625066453825,0,8.0,0.8119841222645346,13,2031.0,0.18654519310673043,3,131.0,0.3591924240663511,138,8629.0
375.0,132,1656.0,5.273885350318471,4.655017944431285,35,1170.0,0.09911852665566848,9,579.0,0.22248213453376608,3,94.0,0.5420087170301467,0,6.0,0.8191713316351587,14,1319.0,0.27204383811277905,16,434.0,0.005180288507693403,3,77.0,0.2572064520683914,0,8.0,0.7456673897805686,0,4.0,0.874967745125278,1,2.0,0.5994433006282659,26,2134.0,0.13187883002877035,2,6.0,0.6148293577705332,7,50.0,0.38361576748529164,0,4.0,0.880676478081062,16,2101.0,0.11311730667798538,0,20.0,0.6135326764875088,132,8008.0
380.0,136,1766.0,5.46749226006192,4.7787327788094105,36,1350.0,0.09549919834238857,3,590.0,0.31052699339964496,5,39.0,0.4376487605055604,0,2.0,0.8864508161931695,13,1375.0,0.23012844745274103,18,524.0,0.07658440915036904,6,36.0,0.07029824386113857,0,8.0,0.8831836440812525,0,4.0,0.9019128600665312,2,11.0,0.44797069483443336,16,1921.0,0.15378068154934013,3,21.0,0.6609881395440947,8,89.0,0.49449683935489797,0,0.0,0.8497039257034482,22,2200.0,0.06981697227172926,4,22.0,0.34004998933021424,136,8192.0
385.0,139,1906.0,5.846625766871166,4.279255185304843,36,1530.0,0.09605524003673703,7,589.0,0.2968324132045649,3,37.0,0.393500082382287,0,2.0,0.8373189697949665,19,1457.0,0.10186161385839235,12,475.0,0.30398236524565403,0,31.0,0.2696787782400318,2,11.0,0.6686402864292035,4,13.0,0.47440746366735026,0,4.0,0.5905191982435261,11,1965.0,0.22125510728005324,0,12.0,0.6360789161053013,8,125.0,0.39723046862429684,2,2.0,0.027315781437362394,28,2330.0,0.12585434260635817,7,56.0,0.0520961098456766,139,8639.0
390.0,154,2076.0,6.290909090909091,4.279888695140245,30,1506.0,0.08882323542595927,13,647.0,0.16571532225611227,6,47.0,0.5122225485967763,1,4.0,0.5920941131983775,26,1575.0,0.018474527227371446,2,284.0,0.45476381737208643,0,8.0,0.8660111740892296,0,7.0,0.43441103707685474,7,41.0,0.2795957665387254,0,0.0,0.9562603142010078,13,2021.0,0.18723933362686598,4,17.0,0.5095354807381588,8,165.0,0.2065345077471793,3,19.0,0.5213814038754337,34,2491.0,0.17932661644916975,7,93.0,0.25268997649017144,154,8925.0
395.0,166,2305.0,6.819526627218935,4.291518145272684,25,1310.0,0.1502879577618132,10,588.0,0.37176190450673124,7,78.0,0.4248886413256291,5,24.0,0.10393350554206778,34,1730.0,0.07212327941797836,1,256.0,0.30036009328155133,0,8.0,0.8810714791058384,5,13.0,0.36974329168427833,7,78.0,0.3499659305040055,0,0.0,0.6330287717744906,19,2105.0,0.1084851827157847,7,47.0,0.3286204768413445,3,130.0,0.3996178631227586,0,14.0,0.6923186341356047,36,2666.0,0.13364760252862834,7,128.0,0.4727978875642516,166,9175.0
400.0,152,2209.0,6.478005865102639,4.348988007819033,17,1326.0,0.19491190615255838,3,388.0,0.3478164136554962,7,117.0,0.17181550327772935,2,37.0,0.4861531225360231,36,1908.0,0.11220592204919057,7,282.0,0.1560615063720768,2,8.0,0.6934368973049527,6,43.0,0.5250812728373775,2,70.0,0.5477834701999627,3,13.0,0.4587385212305418,25,2221.0,0.04267681134853787,7,82.0,0.19023653757766806,1,46.0,0.5287089009023418,0,4.0,0.8083075339925913,33,2493.0,0.09769799872056892,1,103.0,0.4701662130894011,152,9141.0
405.0,137,1980.0,5.7894736842105265,4.5650411917316704,13,1388.0,0.1890847379978466,2,393.0,0.3050104247698626,7,154.0,0.3926535690852902,0,13.0,0.8260364132233413,31,1828.0,0.10022538962605904,11,336.0,0.17338388347162545,1,6.0,0.3161864812224501,2,41.0,0.45222130416269174,2,26.0,0.5937340304382491,0,12.0,0.6402730958066752,31,2366.0,0.1254067248896183,7,121.0,0.09905978884230218,1,5.0,0.3415423984683823,0,6.0,0.8597778072523204,26,2083.0,0.11831427565033863,3,31.0,0.5755279717935439,137,8809.0
410.0,125,1777.0,5.211143695014663,4.652163886817966,10,1295.0,0.20086511290638376,8,422.0,0.24453378437792853,7,190.0,0.43817465312039156,2,13.0,0.4521872283481439,25,1502.0,0.08988117886029756,11,395.0,0.29780864001801277,3,16.0,0.1957417872396544,4,15.0,0.3949827713047062,1,21.0,0.3339265019116355,0,4.0,0.8810491581262194,36,2539.0,0.15126894523525217,1,101.0,0.5532984301253757,1,16.0,0.35533907751154126,1,9.0,0.5679486528460969,14,1919.0,0.10641392230951904,1,19.0,0.6190371866953897,125,8476.0
415.0,130,1805.0,5.293255131964809,4.848995593118508,8,1077.0,0.23247551824975404,15,483.0,0.33868112167439035,11,232.0,0.22617909111904538,2,23.0,0.29076470703092666,16,1597.0,0.2039346699953066,11,452.0,0.3367244600133703,3,31.0,0.3459193632017089,0,12.0,0.6016309262033213,6,36.0,0.3755772883476789,2,5.0,0.5630612214743176,36,2715.0,0.07069462317168775,0,24.0,0.8416146705786991,1,23.0,0.7733768057804201,6,29.0,0.3915963771554783,11,1968.0,0.20900513496734666,2,13.0,0.25728959561582365,130,8720.0
420.0,132,1914.0,5.679525222551929,4.820983173107884,5,1032.0,0.2202445617692134,17,568.0,0.17341489704043134,13,292.0,1.031969126386912e-05,0,0.0,0.9609647346287277,13,1661.0,0.24143001050263066,9,397.0,0.34243949501774523,3,50.0,0.4474414824574255,2,9.0,0.6515806864698233,2,32.0,0.44514360606999226,4,26.0,0.4286638764939529,36,2897.0,0.013538181677497253,1,24.0,0.7036712573205319,0,8.0,0.8918046606885872,8,64.0,0.1795654608117891,12,2017.0,0.2674174983831157,7,39.0,0.1456313395192403,132,9116.0
425.0,138,1822.0,5.3274853801169595,4.690977215877629,9,1063.0,0.19029925846747112,23,670.0,0.13561004996331968,7,255.0,0.06827677154372656,0,4.0,0.7486009477078578,16,1726.0,0.2263231493295146,4,238.0,0.28282778161365896,3,65.0,0.6712991469100746,2,19.0,0.47902232694604246,3,14.0,0.42494873419843804,0,18.0,0.5934797628303015,32,2715.0,0.12948646270158376,1,31.0,0.6306988545905795,2,8.0,0.4094494701746225,8,110.0,0.2772222465257277,19,2100.0,0.13664854983196345,9,84.0,0.41288534597478704,138,9120.0
430.0,131,1819.0,5.35,4.655699530996488,13,1122.0,0.19158152348864835,24,790.0,0.13801734936828433,0,82.0,0.3641919289227578,0,4.0,0.8744237957275828,21,1821.0,0.1539505697496448,7,250.0,0.11928103948913416,3,80.0,0.6122639459744369,1,3.0,0.024925762749318535,1,8.0,0.47458201103889935,0,2.0,0.8232012354261541,22,2094.0,0.23330486040545426,0,4.0,0.8004029211215049,3,15.0,0.200697436259958,8,150.0,0.48560755548961876,25,2214.0,0.04184720081868433,3,84.0,0.46214404062489756,131,8723.0
435.0,162,2177.0,6.517964071856287,4.276450253079579,22,1213.0,0.12089511365052534,24,910.0,0.10550386786194411,2,91.0,0.5711928553468076,0,4.0,0.8051848438889466,29,1949.0,0.07993005190561783,10,269.0,0.08150571878318386,5,100.0,0.0379011256566397,2,12.0,0.6491588404317777,1,8.0,0.6954202735891055,2,5.0,0.46879150379410656,15,2176.0,0.1966344106953451,2,11.0,0.7722466122324316,2,20.0,0.6063714513475451,9,194.0,0.39657929524046137,34,2364.0,0.02850526940171717,3,41.0,0.32474506800293335,162,9367.0
440.0,185,2619.0,7.841317365269461,4.040877024824148,27,1342.0,0.10844502596454267,24,1030.0,0.10789749634944065,6,113.0,0.6383946188302946,2,8.0,0.5402560259713954,35,2113.0,0.07220707427565172,11,322.0,6.05573630210613e-05,3,64.0,0.09187871381779703,0,4.0,0.788307044277288,0,0.0,0.7972737406251879,6,28.0,0.435140272393091,12,2244.0,0.1654565111019071,1,6.0,0.44723627438269997,2,29.0,0.7229795040901282,13,250.0,0.2862228233694378,36,2544.0,0.15504026713188612,7,39.0,0.08143686735660714,185,10136.0
445.0,186,2806.0,8.376119402985074,3.6821000901766667,29,1324.0,0.11155980146480901,19,964.0,0.17562166261951545,8,144.0,0.22394070553356438,7,30.0,0.4722719677462797,36,2293.0,1.2540003562527128e-05,11,379.0,0.03709051186362452,0,12.0,0.7327171557082427,0,4.0,0.8234687921891803,2,8.0,0.6140997904433649,6,58.0,0.4351270008135091,14,2308.0,0.19029420894476917,6,24.0,0.2853602530960086,2,8.0,0.1560487536262205,13,317.0,0.27528120543711543,31,2397.0,0.16084831777361197,2,51.0,0.4485894995674177,186,10321.0
450.0,159,2226.0,6.585798816568047,4.193192335482021,24,1061.0,0.14445968237080253,10,715.0,0.36747857748590707,15,206.0,0.0005543159288599013,7,65.0,0.3508164244833343,30,2194.0,0.019718337825941595,5,308.0,0.38255710231553663,1,9.0,0.7322732336803048,0,2.0,0.8570456876302724,0,4.0,0.7289835682365502,0,51.0,0.5442429851563539,21,2398.0,0.10273791237890419,7,59.0,0.20421276440906105,7,30.0,0.10819727930076113,7,293.0,0.362742090306131,25,1983.0,0.13843835218477846,0,20.0,0.7738242680135357,159,9398.0
455.0,117,1564.0,4.6,4.753296256226406,17,1151.0,0.18864666834912905,5,591.0,0.24943489014393797,15,285.0,0.05324216604986236,7,100.0,0.0,22,1857.0,0.0984162805048932,0,120.0,0.7512614475236266,1,14.0,0.7976462337750981,0,2.0,0.5893158029573597,0,4.0,0.8939811762280768,1,3.0,0.591469758973526,27,2525.0,0.03656053661999491,1,55.0,0.15874182303413972,1,35.0,0.4924499949145185,2,167.0,0.28717781424788585,18,1957.0,0.15931185491173427,0,4.0,0.9017152857836691,117,8870.0
460.0,115,1393.0,4.0376811594202895,5.204515660857989,14,1222.0,0.19942505423737064,6,616.0,0.27265574992889896,9,271.0,0.2732529810253047,7,139.0,0.10964380792127655,16,1838.0,0.23460738470042033,3,100.0,0.7004072115605722,1,19.0,0.736130910075411,5,18.0,0.4100521815372716,1,6.0,0.5793898811137879,0,0.0,0.7968431491783975,34,2682.0,0.13025089520213004,1,19.0,0.7013292550819268,0,14.0,0.8285613582016429,1,135.0,0.21937146719162565,14,2017.0,0.18623340642784234,3,8.0,0.2504202884292182,115,9104.0
